Date,Centre_Name,Commodity_Name,Price
13-08-2014,T.PURAM,Onion,35
13-08-2014,ERNAKULAM,Onion,40
13-08-2014,KOZHIKODE,Onion,35
13-08-2014,PUDUCHERRY,Onion,30
13-08-2014,CHENNAI,Onion,24
13-08-2014,DINDIGUL,Onion,30
13-08-2014,THIRUCHIRAPALLI,Onion,29
13-08-2014,HYDERABAD,Onion,28
14-08-2014,CHANDIGARH,Onion,32
14-08-2014,DELHI,Onion,32
14-08-2014,HISAR,Onion,27
14-08-2014,KARNAL,Onion,28
14-08-2014,PANCHKULA,Onion,25
14-08-2014,GURGAON,Onion,30
14-08-2014,SHIMLA,Onion,30
14-08-2014,MANDI,Onion,29
14-08-2014,SRINAGAR,Onion,25
14-08-2014,JAMMU,Onion,30
14-08-2014,AMRITSAR,Onion,30
14-08-2014,LUDHIANA,Onion,25
14-08-2014,BATHINDA,Onion,29
14-08-2014,LUCKNOW,Onion,25
14-08-2014,KANPUR,Onion,30
14-08-2014,VARANASI,Onion,28
14-08-2014,AGRA,Onion,25
14-08-2014,DEHRADUN,Onion,35
14-08-2014,RAIPUR,Onion,28
14-08-2014,PANAJI,Onion,33
14-08-2014,AHMEDABAD,Onion,20
14-08-2014,RAJKOT,Onion,26
14-08-2014,BHOPAL,Onion,18
14-08-2014,INDORE,Onion,25
14-08-2014,GWALIOR,Onion,25
14-08-2014,JABALPUR,Onion,28
14-08-2014,MUMBAI,Onion,26
14-08-2014,NAGPUR,Onion,18
14-08-2014,JAIPUR,Onion,22
14-08-2014,JODHPUR,Onion,25
14-08-2014,KOTA,Onion,25
14-08-2014,PATNA,Onion,NA
14-08-2014,BHAGALPUR,Onion,NA
14-08-2014,RANCHI,Onion,25
14-08-2014,BHUBANESHWAR,Onion,26
14-08-2014,CUTTACK,Onion,26
14-08-2014,SAMBALPUR,Onion,26
14-08-2014,ROURKELA,Onion,27
14-08-2014,KOLKATA,Onion,30
14-08-2014,SILIGURI,Onion,32
14-08-2014,PORT BLAIR,Onion,NA
14-08-2014,ITANAGAR,Onion,NA
14-08-2014,GUWAHATI,Onion,24
14-08-2014,SHILLONG,Onion,35
14-08-2014,AIZWAL,Onion,47
14-08-2014,DIMAPUR,Onion,NA
14-08-2014,AGARTALA,Onion,36
14-08-2014,VIJAYWADA,Onion,24
14-08-2014,VISAKHAPATNAM,Onion,26
14-08-2014,BENGALURU,Onion,32
14-08-2014,DHARWAD,Onion,28
14-08-2014,T.PURAM,Onion,NA
14-08-2014,ERNAKULAM,Onion,NA
14-08-2014,KOZHIKODE,Onion,NA
14-08-2014,PUDUCHERRY,Onion,28
14-08-2014,CHENNAI,Onion,24
14-08-2014,DINDIGUL,Onion,30
14-08-2014,THIRUCHIRAPALLI,Onion,25
14-08-2014,HYDERABAD,Onion,28
19-08-2014,CHANDIGARH,Onion,32
19-08-2014,DELHI,Onion,30
19-08-2014,HISAR,Onion,22
19-08-2014,KARNAL,Onion,28
19-08-2014,PANCHKULA,Onion,25
19-08-2014,GURGAON,Onion,30
19-08-2014,SHIMLA,Onion,30
19-08-2014,MANDI,Onion,29
19-08-2014,SRINAGAR,Onion,25
19-08-2014,JAMMU,Onion,30
19-08-2014,AMRITSAR,Onion,30
19-08-2014,LUDHIANA,Onion,25
19-08-2014,BATHINDA,Onion,28
19-08-2014,LUCKNOW,Onion,25
19-08-2014,KANPUR,Onion,30
19-08-2014,VARANASI,Onion,28
19-08-2014,AGRA,Onion,25
19-08-2014,DEHRADUN,Onion,35
19-08-2014,RAIPUR,Onion,NA
19-08-2014,PANAJI,Onion,33
19-08-2014,AHMEDABAD,Onion,20
19-08-2014,RAJKOT,Onion,20
19-08-2014,BHOPAL,Onion,18
19-08-2014,INDORE,Onion,25
19-08-2014,GWALIOR,Onion,25
19-08-2014,JABALPUR,Onion,25
19-08-2014,REWA,Onion,NA
19-08-2014,SAGAR,Onion,NA
19-08-2014,MUMBAI,Onion,29
19-08-2014,NAGPUR,Onion,18
19-08-2014,JAIPUR,Onion,22
19-08-2014,JODHPUR,Onion,25
19-08-2014,KOTA,Onion,25
19-08-2014,PATNA,Onion,22
19-08-2014,BHAGALPUR,Onion,30
19-08-2014,RANCHI,Onion,25
19-08-2014,BHUBANESHWAR,Onion,25
19-08-2014,CUTTACK,Onion,26
19-08-2014,SAMBALPUR,Onion,26
19-08-2014,ROURKELA,Onion,25
19-08-2014,KOLKATA,Onion,25
19-08-2014,SILIGURI,Onion,NA
19-08-2014,PORT BLAIR,Onion,NA
19-08-2014,ITANAGAR,Onion,NA
19-08-2014,GUWAHATI,Onion,26
19-08-2014,SHILLONG,Onion,NA
19-08-2014,AIZWAL,Onion,47
19-08-2014,DIMAPUR,Onion,40
19-08-2014,AGARTALA,Onion,36
19-08-2014,VIJAYWADA,Onion,24
19-08-2014,VISAKHAPATNAM,Onion,26
19-08-2014,BENGALURU,Onion,25
19-08-2014,DHARWAD,Onion,28
19-08-2014,T.PURAM,Onion,NA
19-08-2014,ERNAKULAM,Onion,40
19-08-2014,KOZHIKODE,Onion,35
19-08-2014,PUDUCHERRY,Onion,28
19-08-2014,CHENNAI,Onion,26
19-08-2014,DINDIGUL,Onion,30
19-08-2014,THIRUCHIRAPALLI,Onion,NA
19-08-2014,COIMBATORE,Onion,NA
19-08-2014,TIRUNELVELI,Onion,NA
19-08-2014,HYDERABAD,Onion,NA
20-08-2014,CHANDIGARH,Onion,32
20-08-2014,DELHI,Onion,32
20-08-2014,HISAR,Onion,22
20-08-2014,KARNAL,Onion,28
20-08-2014,PANCHKULA,Onion,25
20-08-2014,GURGAON,Onion,30
20-08-2014,SHIMLA,Onion,30
20-08-2014,MANDI,Onion,29
20-08-2014,SRINAGAR,Onion,NA
20-08-2014,JAMMU,Onion,30
20-08-2014,AMRITSAR,Onion,30
20-08-2014,LUDHIANA,Onion,25
20-08-2014,BATHINDA,Onion,28
20-08-2014,LUCKNOW,Onion,25
20-08-2014,KANPUR,Onion,30
20-08-2014,VARANASI,Onion,28
20-08-2014,AGRA,Onion,25
20-08-2014,DEHRADUN,Onion,35
20-08-2014,RAIPUR,Onion,24
20-08-2014,PANAJI,Onion,33
20-08-2014,AHMEDABAD,Onion,20
20-08-2014,RAJKOT,Onion,26
20-08-2014,BHOPAL,Onion,18
20-08-2014,INDORE,Onion,25
20-08-2014,GWALIOR,Onion,25
20-08-2014,JABALPUR,Onion,24
20-08-2014,REWA,Onion,NA
20-08-2014,SAGAR,Onion,NA
20-08-2014,MUMBAI,Onion,29
20-08-2014,NAGPUR,Onion,18
20-08-2014,JAIPUR,Onion,22
20-08-2014,JODHPUR,Onion,25
20-08-2014,KOTA,Onion,25
20-08-2014,PATNA,Onion,22
20-08-2014,BHAGALPUR,Onion,30
20-08-2014,RANCHI,Onion,25
20-08-2014,BHUBANESHWAR,Onion,26
20-08-2014,CUTTACK,Onion,26
20-08-2014,SAMBALPUR,Onion,26
20-08-2014,ROURKELA,Onion,25
20-08-2014,KOLKATA,Onion,25
20-08-2014,SILIGURI,Onion,32
20-08-2014,PORT BLAIR,Onion,NA
20-08-2014,ITANAGAR,Onion,NA
20-08-2014,GUWAHATI,Onion,26
20-08-2014,SHILLONG,Onion,NA
20-08-2014,AIZWAL,Onion,NA
20-08-2014,DIMAPUR,Onion,40
20-08-2014,AGARTALA,Onion,36
20-08-2014,VIJAYWADA,Onion,24
20-08-2014,VISAKHAPATNAM,Onion,26
20-08-2014,BENGALURU,Onion,25
20-08-2014,DHARWAD,Onion,28
20-08-2014,T.PURAM,Onion,35
20-08-2014,ERNAKULAM,Onion,40
20-08-2014,KOZHIKODE,Onion,35
20-08-2014,PUDUCHERRY,Onion,28
20-08-2014,CHENNAI,Onion,26
20-08-2014,DINDIGUL,Onion,NA
20-08-2014,THIRUCHIRAPALLI,Onion,25
20-08-2014,COIMBATORE,Onion,NA
20-08-2014,TIRUNELVELI,Onion,NA
20-08-2014,HYDERABAD,Onion,NA
21-08-2014,CHANDIGARH,Onion,30
21-08-2014,DELHI,Onion,32
21-08-2014,HISAR,Onion,22
21-08-2014,KARNAL,Onion,28
21-08-2014,PANCHKULA,Onion,25
21-08-2014,GURGAON,Onion,30
21-08-2014,SHIMLA,Onion,30
21-08-2014,MANDI,Onion,29
21-08-2014,SRINAGAR,Onion,25
21-08-2014,JAMMU,Onion,30
21-08-2014,AMRITSAR,Onion,30
21-08-2014,LUDHIANA,Onion,25
21-08-2014,BATHINDA,Onion,NA
21-08-2014,LUCKNOW,Onion,25
21-08-2014,KANPUR,Onion,30
21-08-2014,VARANASI,Onion,28
21-08-2014,AGRA,Onion,25
21-08-2014,DEHRADUN,Onion,35
21-08-2014,RAIPUR,Onion,24
21-08-2014,PANAJI,Onion,33
21-08-2014,AHMEDABAD,Onion,20
21-08-2014,RAJKOT,Onion,27
21-08-2014,BHOPAL,Onion,18
21-08-2014,INDORE,Onion,24
21-08-2014,GWALIOR,Onion,25
21-08-2014,JABALPUR,Onion,23
21-08-2014,REWA,Onion,26
21-08-2014,SAGAR,Onion,NA
21-08-2014,MUMBAI,Onion,29
21-08-2014,NAGPUR,Onion,18
21-08-2014,JAIPUR,Onion,25
21-08-2014,JODHPUR,Onion,25
21-08-2014,KOTA,Onion,25
21-08-2014,PATNA,Onion,22
21-08-2014,BHAGALPUR,Onion,28
21-08-2014,RANCHI,Onion,25
21-08-2014,BHUBANESHWAR,Onion,26
21-08-2014,CUTTACK,Onion,25
21-08-2014,SAMBALPUR,Onion,26
21-08-2014,ROURKELA,Onion,22
21-08-2014,KOLKATA,Onion,25
21-08-2014,SILIGURI,Onion,32
21-08-2014,PORT BLAIR,Onion,38
21-08-2014,ITANAGAR,Onion,NA
21-08-2014,GUWAHATI,Onion,25
21-08-2014,SHILLONG,Onion,NA
21-08-2014,AIZWAL,Onion,48
21-08-2014,DIMAPUR,Onion,40
21-08-2014,AGARTALA,Onion,36
21-08-2014,VIJAYWADA,Onion,24
21-08-2014,VISAKHAPATNAM,Onion,26
21-08-2014,BENGALURU,Onion,NA
21-08-2014,DHARWAD,Onion,NA
21-08-2014,T.PURAM,Onion,35
21-08-2014,ERNAKULAM,Onion,40
21-08-2014,KOZHIKODE,Onion,35
21-08-2014,PUDUCHERRY,Onion,28
21-08-2014,CHENNAI,Onion,28
21-08-2014,DINDIGUL,Onion,30
21-08-2014,THIRUCHIRAPALLI,Onion,23
21-08-2014,COIMBATORE,Onion,25
21-08-2014,TIRUNELVELI,Onion,25
21-08-2014,HYDERABAD,Onion,28
22-08-2014,CHANDIGARH,Onion,30
22-08-2014,DELHI,Onion,32
22-08-2014,HISAR,Onion,22
22-08-2014,KARNAL,Onion,28
22-08-2014,PANCHKULA,Onion,25
22-08-2014,GURGAON,Onion,30
22-08-2014,SHIMLA,Onion,30
22-08-2014,MANDI,Onion,30
22-08-2014,SRINAGAR,Onion,25
22-08-2014,JAMMU,Onion,30
22-08-2014,AMRITSAR,Onion,30
22-08-2014,LUDHIANA,Onion,25
22-08-2014,BATHINDA,Onion,30
22-08-2014,LUCKNOW,Onion,25
22-08-2014,KANPUR,Onion,30
22-08-2014,VARANASI,Onion,28
22-08-2014,AGRA,Onion,25
22-08-2014,DEHRADUN,Onion,35
22-08-2014,RAIPUR,Onion,24
22-08-2014,PANAJI,Onion,33
22-08-2014,AHMEDABAD,Onion,20
22-08-2014,RAJKOT,Onion,26
22-08-2014,BHOPAL,Onion,18
22-08-2014,INDORE,Onion,24
22-08-2014,GWALIOR,Onion,25
22-08-2014,JABALPUR,Onion,23
22-08-2014,REWA,Onion,NA
22-08-2014,SAGAR,Onion,20
22-08-2014,MUMBAI,Onion,29
22-08-2014,NAGPUR,Onion,18
22-08-2014,JAIPUR,Onion,25
22-08-2014,JODHPUR,Onion,25
22-08-2014,KOTA,Onion,25
22-08-2014,PATNA,Onion,22
22-08-2014,BHAGALPUR,Onion,30
22-08-2014,RANCHI,Onion,25
22-08-2014,BHUBANESHWAR,Onion,26
22-08-2014,CUTTACK,Onion,25
22-08-2014,SAMBALPUR,Onion,26
22-08-2014,ROURKELA,Onion,22
22-08-2014,KOLKATA,Onion,25
22-08-2014,SILIGURI,Onion,32
22-08-2014,PORT BLAIR,Onion,38
22-08-2014,ITANAGAR,Onion,NA
22-08-2014,GUWAHATI,Onion,25
22-08-2014,SHILLONG,Onion,NA
22-08-2014,AIZWAL,Onion,50
22-08-2014,DIMAPUR,Onion,40
22-08-2014,AGARTALA,Onion,36
22-08-2014,VIJAYWADA,Onion,24
22-08-2014,VISAKHAPATNAM,Onion,26
22-08-2014,BENGALURU,Onion,NA
22-08-2014,DHARWAD,Onion,NA
22-08-2014,T.PURAM,Onion,35
22-08-2014,ERNAKULAM,Onion,40
22-08-2014,KOZHIKODE,Onion,35
22-08-2014,PUDUCHERRY,Onion,28
22-08-2014,CHENNAI,Onion,26
22-08-2014,DINDIGUL,Onion,30
22-08-2014,THIRUCHIRAPALLI,Onion,23
22-08-2014,COIMBATORE,Onion,25
22-08-2014,TIRUNELVELI,Onion,25
22-08-2014,HYDERABAD,Onion,28
25-08-2014,CHANDIGARH,Onion,30
25-08-2014,DELHI,Onion,32
25-08-2014,HISAR,Onion,24
25-08-2014,KARNAL,Onion,27
25-08-2014,PANCHKULA,Onion,25
25-08-2014,GURGAON,Onion,30
25-08-2014,SHIMLA,Onion,30
25-08-2014,MANDI,Onion,30
25-08-2014,SRINAGAR,Onion,25
25-08-2014,JAMMU,Onion,30
25-08-2014,AMRITSAR,Onion,30
25-08-2014,LUDHIANA,Onion,25
25-08-2014,BATHINDA,Onion,NA
25-08-2014,LUCKNOW,Onion,25
25-08-2014,KANPUR,Onion,30
25-08-2014,VARANASI,Onion,28
25-08-2014,AGRA,Onion,25
25-08-2014,DEHRADUN,Onion,35
25-08-2014,RAIPUR,Onion,24
25-08-2014,PANAJI,Onion,33
25-08-2014,AHMEDABAD,Onion,20
25-08-2014,RAJKOT,Onion,26
25-08-2014,BHOPAL,Onion,12
25-08-2014,INDORE,Onion,24
25-08-2014,GWALIOR,Onion,25
25-08-2014,JABALPUR,Onion,23
25-08-2014,REWA,Onion,NA
25-08-2014,SAGAR,Onion,NA
25-08-2014,MUMBAI,Onion,30
25-08-2014,NAGPUR,Onion,18
25-08-2014,JAIPUR,Onion,25
25-08-2014,JODHPUR,Onion,NA
25-08-2014,KOTA,Onion,25
25-08-2014,PATNA,Onion,NA
25-08-2014,BHAGALPUR,Onion,NA
25-08-2014,RANCHI,Onion,25
25-08-2014,BHUBANESHWAR,Onion,26
25-08-2014,CUTTACK,Onion,25
25-08-2014,SAMBALPUR,Onion,25
25-08-2014,ROURKELA,Onion,22
25-08-2014,KOLKATA,Onion,25
25-08-2014,SILIGURI,Onion,NA
25-08-2014,PORT BLAIR,Onion,NA
25-08-2014,ITANAGAR,Onion,NA
25-08-2014,GUWAHATI,Onion,25
25-08-2014,SHILLONG,Onion,35
25-08-2014,AIZWAL,Onion,NA
25-08-2014,DIMAPUR,Onion,40
25-08-2014,AGARTALA,Onion,37
25-08-2014,VIJAYWADA,Onion,24
25-08-2014,VISAKHAPATNAM,Onion,26
25-08-2014,BENGALURU,Onion,26
25-08-2014,DHARWAD,Onion,NA
25-08-2014,T.PURAM,Onion,35
25-08-2014,ERNAKULAM,Onion,40
25-08-2014,KOZHIKODE,Onion,35
25-08-2014,PUDUCHERRY,Onion,28
25-08-2014,CHENNAI,Onion,28
25-08-2014,DINDIGUL,Onion,30
25-08-2014,THIRUCHIRAPALLI,Onion,23
25-08-2014,COIMBATORE,Onion,25
25-08-2014,TIRUNELVELI,Onion,25
25-08-2014,HYDERABAD,Onion,28
26-08-2014,CHANDIGARH,Onion,30
26-08-2014,DELHI,Onion,32
26-08-2014,HISAR,Onion,24
26-08-2014,KARNAL,Onion,27
26-08-2014,PANCHKULA,Onion,25
26-08-2014,GURGAON,Onion,30
26-08-2014,SHIMLA,Onion,30
26-08-2014,MANDI,Onion,30
26-08-2014,SRINAGAR,Onion,25
26-08-2014,JAMMU,Onion,30
26-08-2014,AMRITSAR,Onion,30
26-08-2014,LUDHIANA,Onion,25
26-08-2014,BATHINDA,Onion,NA
26-08-2014,LUCKNOW,Onion,25
26-08-2014,KANPUR,Onion,30
26-08-2014,VARANASI,Onion,28
26-08-2014,AGRA,Onion,25
26-08-2014,DEHRADUN,Onion,35
26-08-2014,RAIPUR,Onion,24
26-08-2014,PANAJI,Onion,33
26-08-2014,AHMEDABAD,Onion,20
26-08-2014,RAJKOT,Onion,26
26-08-2014,BHOPAL,Onion,12
26-08-2014,INDORE,Onion,25
26-08-2014,GWALIOR,Onion,25
26-08-2014,JABALPUR,Onion,22
26-08-2014,REWA,Onion,30
26-08-2014,SAGAR,Onion,NA
26-08-2014,MUMBAI,Onion,30
26-08-2014,NAGPUR,Onion,NA
26-08-2014,JAIPUR,Onion,25
26-08-2014,JODHPUR,Onion,24
26-08-2014,KOTA,Onion,25
26-08-2014,PATNA,Onion,22
26-08-2014,BHAGALPUR,Onion,30
26-08-2014,RANCHI,Onion,24
26-08-2014,BHUBANESHWAR,Onion,26
26-08-2014,CUTTACK,Onion,25
26-08-2014,SAMBALPUR,Onion,NA
26-08-2014,ROURKELA,Onion,NA
26-08-2014,KOLKATA,Onion,25
26-08-2014,SILIGURI,Onion,32
26-08-2014,PORT BLAIR,Onion,36
26-08-2014,ITANAGAR,Onion,NA
26-08-2014,GUWAHATI,Onion,25
26-08-2014,SHILLONG,Onion,35
26-08-2014,AIZWAL,Onion,50
26-08-2014,DIMAPUR,Onion,40
26-08-2014,AGARTALA,Onion,37
26-08-2014,VIJAYWADA,Onion,24
26-08-2014,VISAKHAPATNAM,Onion,26
26-08-2014,BENGALURU,Onion,28
26-08-2014,DHARWAD,Onion,28
26-08-2014,T.PURAM,Onion,35
26-08-2014,ERNAKULAM,Onion,40
26-08-2014,KOZHIKODE,Onion,35
26-08-2014,PUDUCHERRY,Onion,27
26-08-2014,CHENNAI,Onion,27
26-08-2014,DINDIGUL,Onion,30
26-08-2014,THIRUCHIRAPALLI,Onion,23
26-08-2014,COIMBATORE,Onion,25
26-08-2014,TIRUNELVELI,Onion,25
26-08-2014,HYDERABAD,Onion,28
27-08-2014,CHANDIGARH,Onion,30
27-08-2014,DELHI,Onion,31
27-08-2014,HISAR,Onion,24
27-08-2014,KARNAL,Onion,28
27-08-2014,PANCHKULA,Onion,25
27-08-2014,GURGAON,Onion,30
27-08-2014,SHIMLA,Onion,30
27-08-2014,MANDI,Onion,30
27-08-2014,SRINAGAR,Onion,NA
27-08-2014,JAMMU,Onion,30
27-08-2014,AMRITSAR,Onion,30
27-08-2014,LUDHIANA,Onion,25
27-08-2014,BATHINDA,Onion,30
27-08-2014,LUCKNOW,Onion,25
27-08-2014,KANPUR,Onion,30
27-08-2014,VARANASI,Onion,28
27-08-2014,AGRA,Onion,25
27-08-2014,DEHRADUN,Onion,35
27-08-2014,RAIPUR,Onion,24
27-08-2014,PANAJI,Onion,33
27-08-2014,AHMEDABAD,Onion,21
27-08-2014,RAJKOT,Onion,27
27-08-2014,BHOPAL,Onion,14
27-08-2014,INDORE,Onion,25
27-08-2014,GWALIOR,Onion,25
27-08-2014,JABALPUR,Onion,22
27-08-2014,REWA,Onion,30
27-08-2014,SAGAR,Onion,NA
27-08-2014,MUMBAI,Onion,30
27-08-2014,NAGPUR,Onion,18
27-08-2014,JAIPUR,Onion,23
27-08-2014,JODHPUR,Onion,NA
27-08-2014,KOTA,Onion,25
27-08-2014,PATNA,Onion,22
27-08-2014,BHAGALPUR,Onion,30
27-08-2014,RANCHI,Onion,24
27-08-2014,BHUBANESHWAR,Onion,26
27-08-2014,CUTTACK,Onion,25
27-08-2014,SAMBALPUR,Onion,25
27-08-2014,ROURKELA,Onion,23
27-08-2014,KOLKATA,Onion,25
27-08-2014,SILIGURI,Onion,NA
27-08-2014,PORT BLAIR,Onion,NA
27-08-2014,ITANAGAR,Onion,NA
27-08-2014,GUWAHATI,Onion,NA
27-08-2014,SHILLONG,Onion,NA
27-08-2014,AIZWAL,Onion,NA
27-08-2014,DIMAPUR,Onion,40
27-08-2014,AGARTALA,Onion,37
27-08-2014,VIJAYWADA,Onion,24
27-08-2014,VISAKHAPATNAM,Onion,26
27-08-2014,BENGALURU,Onion,28
27-08-2014,DHARWAD,Onion,28
27-08-2014,T.PURAM,Onion,35
27-08-2014,ERNAKULAM,Onion,40
27-08-2014,KOZHIKODE,Onion,34
27-08-2014,PUDUCHERRY,Onion,25
27-08-2014,CHENNAI,Onion,29
27-08-2014,DINDIGUL,Onion,30
27-08-2014,THIRUCHIRAPALLI,Onion,23
27-08-2014,COIMBATORE,Onion,25
27-08-2014,TIRUNELVELI,Onion,25
27-08-2014,HYDERABAD,Onion,28
28-08-2014,CHANDIGARH,Onion,26
28-08-2014,DELHI,Onion,31
28-08-2014,HISAR,Onion,24
28-08-2014,KARNAL,Onion,28
28-08-2014,PANCHKULA,Onion,25
28-08-2014,GURGAON,Onion,30
28-08-2014,SHIMLA,Onion,30
28-08-2014,MANDI,Onion,30
28-08-2014,SRINAGAR,Onion,25
28-08-2014,JAMMU,Onion,30
28-08-2014,AMRITSAR,Onion,30
28-08-2014,LUDHIANA,Onion,25
28-08-2014,BATHINDA,Onion,30
28-08-2014,LUCKNOW,Onion,NA
28-08-2014,KANPUR,Onion,NA
28-08-2014,VARANASI,Onion,NA
28-08-2014,AGRA,Onion,NA
28-08-2014,DEHRADUN,Onion,35
28-08-2014,RAIPUR,Onion,NA
28-08-2014,PANAJI,Onion,33
28-08-2014,AHMEDABAD,Onion,21
28-08-2014,RAJKOT,Onion,24
28-08-2014,BHOPAL,Onion,14
28-08-2014,INDORE,Onion,NA
28-08-2014,GWALIOR,Onion,25
28-08-2014,JABALPUR,Onion,22
28-08-2014,REWA,Onion,NA
28-08-2014,SAGAR,Onion,NA
28-08-2014,MUMBAI,Onion,30
28-08-2014,NAGPUR,Onion,18
28-08-2014,JAIPUR,Onion,23
28-08-2014,JODHPUR,Onion,21
28-08-2014,KOTA,Onion,25
28-08-2014,PATNA,Onion,22
28-08-2014,BHAGALPUR,Onion,30
28-08-2014,RANCHI,Onion,22
28-08-2014,BHUBANESHWAR,Onion,26
28-08-2014,CUTTACK,Onion,25
28-08-2014,SAMBALPUR,Onion,25
28-08-2014,ROURKELA,Onion,23
28-08-2014,KOLKATA,Onion,25
28-08-2014,SILIGURI,Onion,NA
28-08-2014,PORT BLAIR,Onion,36
28-08-2014,ITANAGAR,Onion,NA
28-08-2014,GUWAHATI,Onion,25
28-08-2014,SHILLONG,Onion,35
28-08-2014,AIZWAL,Onion,50
28-08-2014,DIMAPUR,Onion,NA
28-08-2014,AGARTALA,Onion,37
28-08-2014,VIJAYWADA,Onion,24
28-08-2014,VISAKHAPATNAM,Onion,26
28-08-2014,BENGALURU,Onion,28
28-08-2014,DHARWAD,Onion,28
28-08-2014,T.PURAM,Onion,37
28-08-2014,ERNAKULAM,Onion,40
28-08-2014,KOZHIKODE,Onion,34
28-08-2014,PUDUCHERRY,Onion,25
28-08-2014,CHENNAI,Onion,24
28-08-2014,DINDIGUL,Onion,30
28-08-2014,THIRUCHIRAPALLI,Onion,23
28-08-2014,COIMBATORE,Onion,25
28-08-2014,TIRUNELVELI,Onion,25
28-08-2014,HYDERABAD,Onion,28
29-08-2014,CHANDIGARH,Onion,26
29-08-2014,DELHI,Onion,32
29-08-2014,HISAR,Onion,24
29-08-2014,KARNAL,Onion,28
29-08-2014,PANCHKULA,Onion,25
29-08-2014,GURGAON,Onion,30
29-08-2014,SHIMLA,Onion,30
29-08-2014,MANDI,Onion,28
29-08-2014,SRINAGAR,Onion,NA
29-08-2014,JAMMU,Onion,30
29-08-2014,AMRITSAR,Onion,30
29-08-2014,LUDHIANA,Onion,25
29-08-2014,BATHINDA,Onion,30
29-08-2014,LUCKNOW,Onion,25
29-08-2014,KANPUR,Onion,30
29-08-2014,VARANASI,Onion,28
29-08-2014,AGRA,Onion,25
29-08-2014,DEHRADUN,Onion,35
29-08-2014,RAIPUR,Onion,NA
29-08-2014,PANAJI,Onion,NA
29-08-2014,AHMEDABAD,Onion,NA
29-08-2014,RAJKOT,Onion,NA
29-08-2014,BHOPAL,Onion,NA
29-08-2014,INDORE,Onion,25
29-08-2014,GWALIOR,Onion,25
29-08-2014,JABALPUR,Onion,22
29-08-2014,REWA,Onion,25
29-08-2014,SAGAR,Onion,NA
29-08-2014,MUMBAI,Onion,NA
29-08-2014,NAGPUR,Onion,NA
29-08-2014,JAIPUR,Onion,NA
29-08-2014,JODHPUR,Onion,21
29-08-2014,KOTA,Onion,NA
29-08-2014,PATNA,Onion,22
29-08-2014,BHAGALPUR,Onion,NA
29-08-2014,RANCHI,Onion,NA
29-08-2014,BHUBANESHWAR,Onion,NA
29-08-2014,CUTTACK,Onion,NA
29-08-2014,SAMBALPUR,Onion,NA
29-08-2014,ROURKELA,Onion,NA
29-08-2014,KOLKATA,Onion,25
29-08-2014,SILIGURI,Onion,NA
29-08-2014,PORT BLAIR,Onion,NA
29-08-2014,ITANAGAR,Onion,NA
29-08-2014,GUWAHATI,Onion,25
29-08-2014,SHILLONG,Onion,35
29-08-2014,AIZWAL,Onion,50
29-08-2014,DIMAPUR,Onion,40
29-08-2014,AGARTALA,Onion,37
29-08-2014,VIJAYWADA,Onion,NA
29-08-2014,VISAKHAPATNAM,Onion,NA
29-08-2014,BENGALURU,Onion,NA
29-08-2014,DHARWAD,Onion,NA
29-08-2014,T.PURAM,Onion,37
29-08-2014,ERNAKULAM,Onion,42
29-08-2014,KOZHIKODE,Onion,34
29-08-2014,PUDUCHERRY,Onion,NA
29-08-2014,CHENNAI,Onion,NA
29-08-2014,DINDIGUL,Onion,NA
29-08-2014,THIRUCHIRAPALLI,Onion,NA
29-08-2014,COIMBATORE,Onion,NA
29-08-2014,TIRUNELVELI,Onion,NA
29-08-2014,HYDERABAD,Onion,NA
01-09-2014,CHANDIGARH,Onion,26
01-09-2014,DELHI,Onion,30
01-09-2014,HISAR,Onion,21
01-09-2014,KARNAL,Onion,28
01-09-2014,PANCHKULA,Onion,25
01-09-2014,GURGAON,Onion,30
01-09-2014,SHIMLA,Onion,30
01-09-2014,MANDI,Onion,28
01-09-2014,SRINAGAR,Onion,25
01-09-2014,JAMMU,Onion,30
01-09-2014,AMRITSAR,Onion,30
01-09-2014,LUDHIANA,Onion,NA
01-09-2014,BATHINDA,Onion,NA
01-09-2014,LUCKNOW,Onion,25
01-09-2014,KANPUR,Onion,30
01-09-2014,VARANASI,Onion,28
01-09-2014,AGRA,Onion,25
01-09-2014,DEHRADUN,Onion,35
01-09-2014,RAIPUR,Onion,24
01-09-2014,PANAJI,Onion,33
01-09-2014,AHMEDABAD,Onion,21
01-09-2014,RAJKOT,Onion,24
01-09-2014,BHOPAL,Onion,16
01-09-2014,INDORE,Onion,25
01-09-2014,GWALIOR,Onion,25
01-09-2014,JABALPUR,Onion,21
01-09-2014,REWA,Onion,25
01-09-2014,SAGAR,Onion,NA
01-09-2014,MUMBAI,Onion,32
01-09-2014,NAGPUR,Onion,19
01-09-2014,JAIPUR,Onion,23
01-09-2014,JODHPUR,Onion,20
01-09-2014,KOTA,Onion,25
01-09-2014,PATNA,Onion,22
01-09-2014,BHAGALPUR,Onion,26
01-09-2014,RANCHI,Onion,22
01-09-2014,BHUBANESHWAR,Onion,25
01-09-2014,CUTTACK,Onion,24
01-09-2014,SAMBALPUR,Onion,25
01-09-2014,ROURKELA,Onion,23
01-09-2014,KOLKATA,Onion,25
01-09-2014,SILIGURI,Onion,32
01-09-2014,PORT BLAIR,Onion,NA
01-09-2014,ITANAGAR,Onion,NA
01-09-2014,GUWAHATI,Onion,25
01-09-2014,SHILLONG,Onion,35
